main,probe,move,version,SP,numInsertions,trialsToRun,stopError,alpha,beta,queryPercentage,deletePercentage,randomSeed,nthreads,HashAttempts,InitSize,cooloff,enfTemp,tempvar,lines,Milliseconds-Min,Milliseconds-Max,Milliseconds-Range,Milliseconds-Avg,Milliseconds-Median,Milliseconds-SD,Milliseconds-TMin,Milliseconds-TMax,Milliseconds-TRange,Milliseconds-TAvg,Milliseconds-TMedian,Milliseconds-TSD,Memusage-Min,Memusage-Max,Memusage-Range,Memusage-Avg,Memusage-Median,Memusage-SD,Barrier Gap-Max->Min,Barrier Gap-Max->Median
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570436476,64,2,262144,0,0,1.100000,1.000000,938.774341,1010.936256,72.161915,975.397348,979.916609,21.781625,954.520787,1002.170989,47.650202,975.532860,979.916609,16.355375,0.117507,0.235136,0.117628,0.152795,0.176317,0.053901,0.999019,0.664204
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570436610,64,2,67108864,0,0,1.100000,1.000000,270.651197,362.019369,91.368172,290.268997,284.851518,24.720898,273.886977,293.392573,19.505596,283.752426,284.851518,5.460406,0.067598,0.067638,0.000039,0.067615,0.067624,0.000010,0.999898,0.833515
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570436690,64,1,16777216,0,0,1.100000,1.000000,316.194783,349.294962,33.100179,327.257573,322.126125,11.217834,317.000602,344.743827,27.743225,325.885748,322.126125,8.911446,0.014904,0.014910,0.000006,0.014907,0.014908,0.000002,0.999838,0.931308
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570436783,64,2,16777216,0,0,1.100000,1.000000,386.882133,450.992967,64.110834,411.318948,401.903819,20.127868,397.382389,444.232130,46.849741,409.414298,401.903819,15.211441,0.126197,0.126249,0.000051,0.126214,0.126215,0.000014,0.999934,0.919250
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570436861,64,1,262144,0,0,1.100000,1.000000,591.686446,693.698076,102.011630,621.778385,612.536492,30.304768,594.817183,644.689028,49.871845,616.549916,612.536492,18.997131,0.014790,0.029593,0.014804,0.020710,0.022192,0.007249,0.999896,0.955724
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570436953,64,2,262144,0,0,1.100000,1.000000,788.295680,932.591026,144.295346,825.119449,814.407343,40.681737,792.304943,847.902054,55.597111,816.288473,814.407343,19.429417,0.118439,0.237177,0.118738,0.201539,0.237140,0.054398,0.999863,0.901915
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570437033,64,1,67108864,0,0,1.100000,1.000000,183.811311,207.009205,23.197894,191.517530,187.838418,8.595347,183.880768,204.585601,20.704833,190.544348,187.838418,7.347154,0.006343,0.006353,0.000010,0.006347,0.006344,0.000003,0.999879,0.842220
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570437116,64,2,67108864,0,0,1.100000,1.000000,178.841250,199.445396,20.604146,186.287623,183.546502,6.433681,181.013531,196.170991,15.157460,185.573698,183.546502,4.760114,0.013599,0.031769,0.018170,0.029925,0.031754,0.005442,0.999763,0.917386
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570437190,64,1,16777216,0,0,1.100000,1.000000,186.823095,226.238387,39.415292,204.449133,199.110426,14.471407,187.130910,220.477361,33.346451,203.928731,199.110426,12.779871,0.006046,0.012296,0.006251,0.011665,0.012286,0.001873,0.999739,0.921599
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570437268,64,2,16777216,0,0,1.100000,1.000000,194.496518,230.752651,36.256133,208.211284,202.209489,11.313586,199.504693,220.561750,21.057057,207.107959,202.209489,8.470727,0.054360,0.054434,0.000074,0.054414,0.054417,0.000022,0.999629,0.909956
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570437340,64,1,262144,0,0,1.100000,1.000000,385.999672,472.438326,86.438654,408.983395,398.560352,26.253797,386.102210,435.241730,49.139520,403.924494,398.560352,16.329034,0.023817,0.023838,0.000020,0.023826,0.023837,0.000007,0.999279,0.845141
open,multiprobe,remain,V0.1,OMR:V0.1/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570437416,64,2,262144,0,0,1.100000,1.000000,462.106705,593.874403,131.767698,509.769432,500.467645,38.295430,483.562095,569.470043,85.907948,505.214151,500.467645,25.382112,0.191878,0.192058,0.000181,0.191977,0.191989,0.000059,0.998746,0.729049
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570437544,1,2,67108864,0,0,1.100000,1.000000,21595.740298,21724.009816,128.269518,21657.751389,21660.018747,46.763047,21599.219080,21714.876626,115.657546,21657.220472,21660.018747,41.276530,0.062638,0.062642,0.000004,0.062640,0.062641,0.000001,0.000000,0.000000
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570437917,1,2,16777216,0,0,1.100000,1.000000,27784.149611,27846.192992,62.043381,27818.927007,27827.725836,20.448096,27787.009109,27836.134892,49.125783,27819.865934,27827.725836,16.663180,0.121236,0.121243,0.000007,0.121239,0.121241,0.000002,0.000000,0.000000
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570438392,1,2,262144,0,0,1.100000,1.000000,37219.620413,40156.482396,2936.861983,38873.581338,38890.386413,1079.006963,37345.374033,39973.558837,2628.184804,38919.963822,38890.386413,951.572890,0.117504,0.117512,0.000008,0.117508,0.117510,0.000002,0.000000,0.000000
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570438916,1,2,67108864,0,0,1.100000,1.000000,11535.205509,11555.462166,20.256657,11544.980972,11543.588963,6.067674,11539.147554,11551.929937,12.782383,11544.892755,11543.588963,4.509564,0.031544,0.031561,0.000017,0.031555,0.031553,0.000005,0.000000,0.000000
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570439119,1,1,16777216,0,0,1.100000,1.000000,17153.461182,17229.115757,75.654575,17192.819294,17196.202896,23.039832,17162.170791,17211.858332,49.687541,17193.202000,17196.202896,17.466657,0.014904,0.014908,0.000004,0.014906,0.014906,0.000001,0.000000,0.000000
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570439392,1,2,16777216,0,0,1.100000,1.000000,19610.413909,19820.961278,210.547369,19666.375126,19635.802822,71.881578,19620.286772,19795.487429,175.200657,19654.047009,19635.802822,54.112403,0.061065,0.126223,0.065158,0.093640,0.093634,0.032570,0.000000,0.000000
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570439666,1,1,262144,0,0,1.100000,1.000000,23592.657387,24393.672888,801.015501,23775.671089,23706.794845,220.830862,23609.548147,23852.197491,242.649344,23721.297577,23706.794845,77.934769,0.014789,0.029595,0.014806,0.020711,0.029585,0.007248,0.000000,0.000000
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570439997,1,2,262144,0,0,1.100000,1.000000,29681.008764,30575.579830,894.571066,30075.868314,30050.577075,216.467668,29941.404915,30250.916728,309.511813,30062.761819,30050.577075,87.737255,0.118417,0.118468,0.000050,0.118440,0.118461,0.000015,0.000000,0.000000
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570440372,1,1,67108864,0,0,1.100000,1.000000,7336.828634,7402.069343,65.240709,7373.274255,7377.010286,16.355475,7360.519547,7383.574476,23.054929,7374.230572,7377.010286,7.986387,0.003070,0.003074,0.000004,0.003072,0.003072,0.000001,0.000000,0.000000
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570440543,1,2,67108864,0,0,1.100000,1.000000,6900.606477,6906.331922,5.725445,6903.074408,6903.558500,1.764866,6901.081041,6904.494100,3.413059,6902.975710,6903.558500,1.340126,0.013600,0.013612,0.000012,0.013606,0.013603,0.000004,0.000000,0.000000
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570440692,1,1,16777216,0,0,1.100000,1.000000,7411.557948,7458.925890,47.367942,7441.425187,7442.674054,12.207419,7434.831257,7451.069916,16.238659,7442.971003,7442.674054,5.839175,0.006042,0.012295,0.006253,0.008543,0.009166,0.003060,0.000000,0.000000
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570440848,1,2,16777216,0,0,1.100000,1.000000,7386.827975,7396.860840,10.032865,7390.761551,7389.723278,3.338178,7387.260849,7395.377659,8.116810,7390.490837,7389.723278,2.696611,0.025382,0.054447,0.029065,0.031197,0.025385,0.011614,0.000000,0.000000
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570440995,1,1,262144,0,0,1.100000,1.000000,14661.282099,14813.916546,152.634447,14750.823521,14759.449082,53.289128,14687.519032,14806.520924,119.001892,14754.129571,14759.449082,45.154562,0.023812,0.023848,0.000037,0.023830,0.023819,0.000011,0.000000,0.000000
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570441217,1,2,262144,0,0,1.100000,1.000000,17394.276033,17760.760177,366.484144,17599.827177,17585.605326,92.487360,17545.072224,17689.591090,144.518866,17605.404446,17585.605326,46.286562,0.095615,0.192073,0.096458,0.182334,0.192037,0.028906,0.000000,0.000000
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570441512,8,2,67108864,0,0,1.100000,1.000000,6274.052888,11260.569425,4986.516537,6989.906850,6483.414055,1443.753148,6275.051017,7036.175019,761.124002,6545.555773,6483.414055,253.387741,0.062639,0.062641,0.000002,0.062640,0.062641,0.000001,0.999979,0.843169
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570441741,8,2,16777216,0,0,1.100000,1.000000,5638.680605,9294.756704,3656.076099,7310.100329,7466.718654,1514.482845,5817.262666,8985.580308,3168.317642,7270.945747,7401.421487,1422.665343,0.121238,0.121243,0.000005,0.121240,0.121239,0.000001,0.999964,0.839199
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570442008,8,2,262144,0,0,1.100000,1.000000,7719.613580,9291.749096,1572.135516,8549.389083,8579.028722,472.775089,7990.588920,9064.656608,1074.067688,8560.316019,8579.028722,352.594293,0.117505,0.117510,0.000005,0.117508,0.117508,0.000002,0.999965,0.736932
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570442226,8,2,67108864,0,0,1.100000,1.000000,2345.705991,4632.045567,2286.339576,3133.869256,2431.792858,796.860481,2347.054596,3839.306023,1492.251427,3045.117626,3054.500583,653.941688,0.031547,0.031562,0.000015,0.031552,0.031551,0.000004,0.968555,0.607295
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570442351,8,1,16777216,0,0,1.100000,1.000000,3160.745962,5504.442082,2343.696120,3746.577476,4332.594022,919.747922,3161.676450,5449.929380,2288.252930,3600.073340,3172.560770,778.971130,0.014904,0.014909,0.000005,0.014907,0.014909,0.000002,0.999937,0.786059
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570442499,8,2,16777216,0,0,1.100000,1.000000,3971.355918,7306.633711,3335.277793,4355.744346,4008.564508,984.785243,3998.666031,4140.938662,142.272631,4034.931729,4009.302739,48.927694,0.061075,0.126232,0.065157,0.119698,0.126221,0.019541,0.999940,0.852454
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570442622,8,1,262144,0,0,1.100000,1.000000,4424.656958,5078.175368,653.518410,4657.145822,4536.720867,219.827968,4465.805135,4955.352549,489.547414,4633.578236,4536.720867,175.884534,0.014791,0.029594,0.014803,0.020711,0.022190,0.007248,0.999936,0.942039
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570442768,8,2,262144,0,0,1.100000,1.000000,5895.323723,7060.937955,1165.614232,6639.922862,6767.617376,340.215968,6216.489409,6915.442283,698.952874,6680.370867,6767.617376,227.128579,0.118418,0.118458,0.000040,0.118442,0.118447,0.000014,0.999936,0.683166
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570442911,8,1,67108864,0,0,1.100000,1.000000,1204.424256,1308.510833,104.086577,1240.205748,1240.646782,28.340524,1211.542071,1256.584651,45.042580,1236.140299,1240.646782,15.627420,0.003069,0.003074,0.000004,0.003071,0.003071,0.000001,0.999881,0.461604
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570443029,8,2,67108864,0,0,1.100000,1.000000,1163.128306,1269.936752,106.808446,1186.506333,1168.856527,32.392578,1164.302872,1218.249869,53.946997,1178.999784,1168.856527,17.800414,0.013597,0.013608,0.000011,0.013603,0.013601,0.000003,0.999844,0.767012
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570443126,8,1,16777216,0,0,1.100000,1.000000,1300.843072,1575.573035,274.729963,1359.553229,1323.395425,89.303174,1303.833452,1490.777345,186.943893,1339.889523,1323.395425,57.604078,0.006043,0.012294,0.006251,0.009791,0.012285,0.003058,0.999892,0.694083
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570443224,8,2,16777216,0,0,1.100000,1.000000,1411.249401,1817.916826,406.667425,1717.246957,1736.725195,106.229568,1713.288832,1787.720807,74.431975,1742.912918,1736.725195,21.818434,0.025371,0.054427,0.029057,0.031195,0.025391,0.011614,0.999939,0.720981
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570443317,8,1,262144,0,0,1.100000,1.000000,2699.551395,3031.931323,332.379928,2804.269610,2774.606710,93.215541,2723.803159,2886.821793,163.018634,2788.901673,2774.606710,52.685652,0.023818,0.023844,0.000026,0.023828,0.023823,0.000008,0.999946,0.786258
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,8000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570443421,8,2,262144,0,0,1.100000,1.000000,3344.885553,3798.922291,454.036738,3534.604129,3517.796093,120.024130,3422.301901,3628.040829,205.738928,3525.279181,3517.796093,68.469931,0.191870,0.192034,0.000164,0.191941,0.191943,0.000052,0.999958,0.884864
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570443576,16,2,67108864,0,0,1.100000,1.000000,4674.878472,5679.573701,1004.695229,5207.737829,5262.390627,296.008858,4810.313801,5497.883119,687.569318,5215.365765,5262.390627,214.819335,0.062640,0.062642,0.000002,0.062641,0.062640,0.000001,0.999979,0.921387
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570443783,16,2,16777216,0,0,1.100000,1.000000,3802.800078,4574.676203,771.876125,4044.065031,3950.644588,220.163976,3824.058060,4268.192860,444.134800,4007.896754,3950.644588,129.662839,0.121237,0.121243,0.000007,0.121239,0.121239,0.000002,0.999952,0.877680
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570443963,16,2,262144,0,0,1.100000,1.000000,4264.556994,5612.059407,1347.502413,4923.636207,4945.662335,422.018035,4284.851310,5360.161605,1075.310295,4919.968208,4945.662335,330.259874,0.117505,0.117511,0.000006,0.117508,0.117509,0.000002,0.984606,0.678332
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570444144,16,2,67108864,0,0,1.100000,1.000000,1642.048523,1852.173966,210.125443,1782.287906,1802.418419,61.849074,1706.766176,1832.071241,125.305065,1791.082071,1802.418419,40.440132,0.031550,0.031561,0.000011,0.031555,0.031553,0.000003,0.999942,0.926435
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570444255,16,1,16777216,0,0,1.100000,1.000000,2167.417305,3951.564046,1784.146741,2973.284805,2957.573631,709.588518,2257.500442,3669.105900,1411.605458,2951.733338,2957.573631,654.311682,0.014905,0.014909,0.000003,0.014907,0.014906,0.000001,0.999953,0.792954
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570444396,16,2,16777216,0,0,1.100000,1.000000,2836.898503,3358.806135,521.907632,3057.081101,3038.002905,162.356776,2883.520018,3206.252703,322.732685,3046.888297,3038.002905,124.120763,0.061062,0.126224,0.065162,0.080613,0.093643,0.029851,0.999899,0.885598
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570444508,16,1,262144,0,0,1.100000,1.000000,2356.846348,2885.465412,528.619064,2539.055704,2558.850664,157.041107,2362.848742,2643.908393,281.059651,2518.530660,2558.850664,106.094851,0.014792,0.029591,0.014800,0.023670,0.029590,0.007247,0.999937,0.841213
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570444631,16,2,262144,0,0,1.100000,1.000000,3139.052746,4013.424931,874.372185,3646.344153,3680.708876,239.301406,3398.978045,3923.587575,524.609530,3663.870482,3680.708876,149.206812,0.118423,0.118467,0.000044,0.118446,0.118443,0.000014,0.999908,0.777929
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570444744,16,1,67108864,0,0,1.100000,1.000000,641.428341,688.896379,47.468038,661.521242,661.234643,13.994788,648.776871,675.174399,26.397528,660.610963,661.234643,9.992430,0.003069,0.003074,0.000005,0.003072,0.003072,0.000001,0.999618,0.784080
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570444856,16,2,67108864,0,0,1.100000,1.000000,609.438304,646.995748,37.557444,626.327295,626.791406,10.817951,613.757376,637.806348,24.048972,625.854862,626.791406,7.550431,0.006352,0.013616,0.007264,0.012881,0.013604,0.002176,0.999749,0.882058
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570444948,16,1,16777216,0,0,1.100000,1.000000,692.543542,744.769244,52.225702,709.962138,707.684121,13.878313,697.850118,721.666792,23.816674,707.788574,707.684121,6.831348,0.006044,0.012295,0.006251,0.007918,0.009161,0.002860,0.999676,0.773816
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570445041,16,2,16777216,0,0,1.100000,1.000000,714.526641,1025.670012,311.143371,925.736020,978.835029,103.494792,764.413143,1010.517016,246.103873,939.645443,978.835029,79.818339,0.025371,0.054424,0.029053,0.031197,0.025396,0.011612,0.999923,0.906964
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570445126,16,1,262144,0,0,1.100000,1.000000,1423.269489,1483.983590,60.714101,1450.610984,1457.159132,21.293005,1424.527346,1469.351366,44.824020,1449.857095,1457.159132,18.262275,0.023817,0.023833,0.000017,0.023828,0.023833,0.000005,0.999851,0.754764
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570445216,16,2,262144,0,0,1.100000,1.000000,1799.889435,1959.968158,160.078723,1873.047132,1886.860411,58.015900,1803.952759,1945.741601,141.788842,1871.326716,1886.860411,50.901196,0.095609,0.192075,0.096466,0.172727,0.192043,0.038555,0.999860,0.818993
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,2000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570445355,32,2,67108864,0,0,1.100000,1.000000,3877.089281,4982.750641,1105.661360,4278.094608,4246.270819,300.581986,3899.411623,4568.903897,669.492274,4240.138270,4246.270819,171.254356,0.062639,0.062642,0.000003,0.062641,0.062641,0.000001,0.999944,0.793323
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,2000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570445550,32,2,16777216,0,0,1.100000,1.000000,2756.098675,3259.528138,503.429463,2986.782295,2949.567214,144.502461,2860.454596,3141.632239,281.177643,2981.524518,2949.567214,100.612643,0.121237,0.121242,0.000005,0.121239,0.121240,0.000002,0.999878,0.905813
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,2000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570445735,32,2,262144,0,0,1.100000,1.000000,2708.088933,3477.471887,769.382954,3267.481849,3357.178938,227.065805,3035.826305,3469.198374,433.372069,3311.157209,3357.178938,133.843309,0.117505,0.117509,0.000003,0.117507,0.117507,0.000001,0.997713,0.779514
open,multiprobe,lazymove,V0.1,OML:V0.1/h:0.2,2000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570445897,32,2,67108864,0,0,1.100000,1.000000,1309.244743,1489.019858,179.775115,1375.912953,1358.917292,57.808839,1322.689661,1464.148853,141.459192,1370.108117,1358.917292,44.597124,0.031551,0.031560,0.000009,0.031554,0.031554,0.000003,0.999914,0.864360
